article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,snippet,url,page_url
154963951,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-06-22,"Detailed lists, results, guides",4634,N,0,,https://nla.gov.au/nla.news-article154963951,http://trove.nla.gov.au/newspaper/page/18198946
154964093,SHIPPING. HOBSON'S BAY. ARRIVED.—AUGUST 1.,809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-08-03,Article,2232,N,4,"Tasmania, s.s.s., 500 tons, John Chinch, from Hobart Town 28th ult. Passengers—cabin: Mrs W. Holmes, Mr and Mrs Kennedy, Mrs Evershed, Miss Hodgson, Miss Bean, Mrs Roberts, Miss Mansfield, Messrs",https://nla.gov.au/nla.news-article154964093,http://trove.nla.gov.au/newspaper/page/18199237
154964095,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-08-03,"Detailed lists, results, guides",4158,N,0,,https://nla.gov.au/nla.news-article154964095,http://trove.nla.gov.au/newspaper/page/18199237
154964206,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-09-14,"Detailed lists, results, guides",3770,N,0,,https://nla.gov.au/nla.news-article154964206,http://trove.nla.gov.au/newspaper/page/18199526
154964312,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-08-17,"Detailed lists, results, guides",4828,N,0,,https://nla.gov.au/nla.news-article154964312,http://trove.nla.gov.au/newspaper/page/18199333
154964790,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-06-08,Article,4336,N,1,"There were no export entries passed for gold at the Customs to-day. Business in the early part of the past week opened out very quietly, and did not show any increased",https://nla.gov.au/nla.news-article154964790,http://trove.nla.gov.au/newspaper/page/18198850
154964961,"COMMERCIAL. AGE OFFICE, SATURDAY EVENING.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-08-24,"Detailed lists, results, guides",2327,N,0,,https://nla.gov.au/nla.news-article154964961,http://trove.nla.gov.au/newspaper/page/18199381
154965263,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",1,1863-09-22,Advertising,5905,N,0,,https://nla.gov.au/nla.news-article154965263,http://trove.nla.gov.au/newspaper/page/18199579
154965387,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-07-20,"Detailed lists, results, guides",4762,N,1,,https://nla.gov.au/nla.news-article154965387,http://trove.nla.gov.au/newspaper/page/18199140
154965500,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",1,1863-09-23,Advertising,5988,N,0,,https://nla.gov.au/nla.news-article154965500,http://trove.nla.gov.au/newspaper/page/18199587
154966101,THE NEWS OF THE DAY.,809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-05-26,Article,2649,N,0,"The anniversary of the birthday of our gracious Sovereign will be celebrated this day with loyal enthusiasm. We have elsewhere noticed the principal preparations, and it may here be briefly",https://nla.gov.au/nla.news-article154966101,http://trove.nla.gov.au/newspaper/page/18198762
154966494,COMMERCIAL. AGE OFFICE Saturday Evening.,809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-06-01,"Detailed lists, results, guides",5982,N,1,,https://nla.gov.au/nla.news-article154966494,http://trove.nla.gov.au/newspaper/page/18198802
154968094,HE COMING CONTEST IN BRAZIL.,809,"The Age (Melbourne, Vic. : 1854 - 1954)",6,1862-10-24,Article,2945,N,1,The Revue des deux Mondes has recently contained some papers on the state of Brazil as novel as they are instructive. The great empire of South America is in many respects so,https://nla.gov.au/nla.news-article154968094,http://trove.nla.gov.au/newspaper/page/18207068
154971609,NOTES FROM VARIOUS SOURCES,809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1917-06-02,Article,2534,N,0,"Admiral von Grapoff, the author of the modest proposals for the domination by Germany of the whole of the world's waterways, was a frequent visitors to Eastbourne,",https://nla.gov.au/nla.news-article154971609,http://trove.nla.gov.au/newspaper/page/18600867
154988264,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",6,1915-07-28,Advertising,9606,N,1,,https://nla.gov.au/nla.news-article154988264,http://trove.nla.gov.au/newspaper/page/18592823
15499700,Advertising,35,The Sydney Morning Herald (NSW : 1842 - 1954),4,1914-02-11,Advertising,772,N,0,,https://nla.gov.au/nla.news-article15499700,http://trove.nla.gov.au/newspaper/page/1280653
155014931,No title,809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1864-10-15,Article,2707,N,0,"WOULD it not be more sensible for those who clamor for immigration to direct their efforts to the detention of the population already here ? Mr Francis, at Richmond,",https://nla.gov.au/nla.news-article155014931,http://trove.nla.gov.au/newspaper/page/18275344
155015165,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",3,1864-08-13,Advertising,6627,N,1,,https://nla.gov.au/nla.news-article155015165,http://trove.nla.gov.au/newspaper/page/18274889
155016815,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",3,1864-08-17,Advertising,6529,N,1,,https://nla.gov.au/nla.news-article155016815,http://trove.nla.gov.au/newspaper/page/18274923
155018224,LATEST INTELLIGENCE.,809,"The Age (Melbourne, Vic. : 1854 - 1954)",6,1864-08-12,Article,747,N,0,We take the following latest intelligence from the telegraph correspondence of the London evening journals of the 27th June:—THE MEETING OF THE SOVEREIGNS.,https://nla.gov.au/nla.news-article155018224,http://trove.nla.gov.au/newspaper/page/18274884
155019573,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",7,1864-08-18,Advertising,1441,N,0,,https://nla.gov.au/nla.news-article155019573,http://trove.nla.gov.au/newspaper/page/18274935
155019614,COMMERCIAL. AGE OFFICE. Saturday Evening.,809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1864-09-26,Article,4861,N,0,"Export entries were passed at the Customs, today, on 62,613 oz 19 dwt of gold, for shipment as follows :—56,081 oz 9 dwt per Northam, for Point de Galle; 39809 oz per Essex, for London; 2167 oz",https://nla.gov.au/nla.news-article155019614,http://trove.nla.gov.au/newspaper/page/18275206
155019792,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",1,1863-11-26,Advertising,5914,N,0,,https://nla.gov.au/nla.news-article155019792,http://trove.nla.gov.au/newspaper/page/18273102
155019925,THE NEWS OF THE DAY.,809,"The Age (Melbourne, Vic. : 1854 - 1954)",5,1864-03-14,Article,4456,N,0,"The R. M. S. Bombay, with the January European mails, arrived in Hobson's Bay at six o'clock on Saturday morning, after a very rapid passage from King George's Sound. In this morning's",https://nla.gov.au/nla.news-article155019925,http://trove.nla.gov.au/newspaper/page/18273842
155020258,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-10-05,"Detailed lists, results, guides",3612,N,0,,https://nla.gov.au/nla.news-article155020258,http://trove.nla.gov.au/newspaper/page/18272737
155020518,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",1,1863-11-25,Advertising,6166,N,0,,https://nla.gov.au/nla.news-article155020518,http://trove.nla.gov.au/newspaper/page/18273094
155020734,"COMMERCIAL. Age Office, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-11-09,Article,3530,N,0,"Export entries were passed at the Customs to-day on 27481 oz of gold for shipment as uuder:—1687 oz 18 dwt, per Balclutha, for Sydney; 1000 oz 12 dwt, per Water Nymph, for London.",https://nla.gov.au/nla.news-article155020734,http://trove.nla.gov.au/newspaper/page/18272983
155020846,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",1,1863-12-01,Advertising,5694,N,0,,https://nla.gov.au/nla.news-article155020846,http://trove.nla.gov.au/newspaper/page/18273134
155020948,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1863-11-18,Advertising,6142,N,1,,https://nla.gov.au/nla.news-article155020948,http://trove.nla.gov.au/newspaper/page/18273053
155021623,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-12-07,"Detailed lists, results, guides",4067,N,2,,https://nla.gov.au/nla.news-article155021623,http://trove.nla.gov.au/newspaper/page/18273177
155021777,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1864-01-11,"Detailed lists, results, guides",3453,N,0,,https://nla.gov.au/nla.news-article155021777,http://trove.nla.gov.au/newspaper/page/18273407
155021960,MONETARY AND COMMERCIAL.,809,"The Age (Melbourne, Vic. : 1854 - 1954)",7,1863-10-24,"Detailed lists, results, guides",4401,N,0,,https://nla.gov.au/nla.news-article155021960,http://trove.nla.gov.au/newspaper/page/18272878
155022179,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1864-02-08,Article,3928,N,1,"Export entries were passed at the Customs, to-day, on 6961 oz 17 dwt of gold, of which quantity 4171½ oz was for shipment per Red Rover, for London; and 2890 oz per Rangatira, for Sydney.",https://nla.gov.au/nla.news-article155022179,http://trove.nla.gov.au/newspaper/page/18273599
155022488,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-11-23,Article,3536,N,0,"Export entries were passed at the Customs to day on 8196 oz 7 dwt of gold, for shipmont per Water Nymph, for London. Shippers of gold per Omar Pasha, for London:—",https://nla.gov.au/nla.news-article155022488,http://trove.nla.gov.au/newspaper/page/18273081
155022992,"COMMERCIAL. Age Office, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-11-02,"Detailed lists, results, guides",3108,N,1,,https://nla.gov.au/nla.news-article155022992,http://trove.nla.gov.au/newspaper/page/18272931
155023480,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-11-30,"Detailed lists, results, guides",3140,N,0,,https://nla.gov.au/nla.news-article155023480,http://trove.nla.gov.au/newspaper/page/18273129
155023627,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",1,1863-11-21,Advertising,5698,N,0,,https://nla.gov.au/nla.news-article155023627,http://trove.nla.gov.au/newspaper/page/18273070
155023785,"COMMERCIAL. AGE OFFICES, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-12-21,"Detailed lists, results, guides",3752,N,0,,https://nla.gov.au/nla.news-article155023785,http://trove.nla.gov.au/newspaper/page/18273273
155024192,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",1,1863-11-20,Advertising,5663,N,0,,https://nla.gov.au/nla.news-article155024192,http://trove.nla.gov.au/newspaper/page/18273062
155024246,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1863-10-19,Article,4428,N,1,"Export entries were passed at the Customs to-day on 4 oz of gold for shipment per Gothenburg for Canterbury, New Zealand. The week commenced with rains and floods, and",https://nla.gov.au/nla.news-article155024246,http://trove.nla.gov.au/newspaper/page/18272835
155024379,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1864-01-18,"Detailed lists, results, guides",3782,N,1,,https://nla.gov.au/nla.news-article155024379,http://trove.nla.gov.au/newspaper/page/18273455
155024504,"COMMERCIAL. AGE OFFICE, Saturday Evening.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1864-01-04,"Detailed lists, results, guides",2984,N,1,,https://nla.gov.au/nla.news-article155024504,http://trove.nla.gov.au/newspaper/page/18273359
155037494,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1865-12-19,Advertising,7595,N,0,,https://nla.gov.au/nla.news-article155037494,http://trove.nla.gov.au/newspaper/page/18278323
155039377,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1865-12-22,Advertising,6581,N,0,,https://nla.gov.au/nla.news-article155039377,http://trove.nla.gov.au/newspaper/page/18278351
155041894,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1865-12-20,Advertising,6889,N,0,,https://nla.gov.au/nla.news-article155041894,http://trove.nla.gov.au/newspaper/page/18278333
155042601,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-08,Advertising,7145,N,0,,https://nla.gov.au/nla.news-article155042601,http://trove.nla.gov.au/newspaper/page/18278678
155042872,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-06,Advertising,7378,N,0,,https://nla.gov.au/nla.news-article155042872,http://trove.nla.gov.au/newspaper/page/18278662
155043068,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-03-05,Advertising,6607,N,0,,https://nla.gov.au/nla.news-article155043068,http://trove.nla.gov.au/newspaper/page/18278857
155043240,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-27,Advertising,7647,N,0,,https://nla.gov.au/nla.news-article155043240,http://trove.nla.gov.au/newspaper/page/18278814
155043541,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-19,Advertising,7053,N,0,,https://nla.gov.au/nla.news-article155043541,http://trove.nla.gov.au/newspaper/page/18278756
155043596,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-01-11,Advertising,6819,N,0,,https://nla.gov.au/nla.news-article155043596,http://trove.nla.gov.au/newspaper/page/18278483
155043765,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-01-31,Advertising,7109,N,0,,https://nla.gov.au/nla.news-article155043765,http://trove.nla.gov.au/newspaper/page/18278619
155043833,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-01-22,Advertising,7537,N,0,,https://nla.gov.au/nla.news-article155043833,http://trove.nla.gov.au/newspaper/page/18278555
155044035,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-01-12,Advertising,6912,N,1,,https://nla.gov.au/nla.news-article155044035,http://trove.nla.gov.au/newspaper/page/18278491
155044056,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-20,Advertising,6801,N,0,,https://nla.gov.au/nla.news-article155044056,http://trove.nla.gov.au/newspaper/page/18278764
155044256,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-01,Advertising,7011,N,0,,https://nla.gov.au/nla.news-article155044256,http://trove.nla.gov.au/newspaper/page/18278628
155044461,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-23,Advertising,7440,N,1,,https://nla.gov.au/nla.news-article155044461,http://trove.nla.gov.au/newspaper/page/18278790
155044595,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-01-23,Advertising,7109,N,0,,https://nla.gov.au/nla.news-article155044595,http://trove.nla.gov.au/newspaper/page/18278563
155044808,CAPE OF GOOD HOPE.,809,"The Age (Melbourne, Vic. : 1854 - 1954)",6,1866-04-09,Article,774,N,0,"By way of Auckland, we 'have advices from the Cape to the 18th February. Previous dates were to 14th December. It would appear that there ia a great want of",https://nla.gov.au/nla.news-article155044808,http://trove.nla.gov.au/newspaper/page/18279091
155045192,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-01-18,Advertising,6565,N,0,,https://nla.gov.au/nla.news-article155045192,http://trove.nla.gov.au/newspaper/page/18278531
155045401,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-03,Advertising,6914,N,0,,https://nla.gov.au/nla.news-article155045401,http://trove.nla.gov.au/newspaper/page/18278646
155045438,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-16,Advertising,6925,N,1,,https://nla.gov.au/nla.news-article155045438,http://trove.nla.gov.au/newspaper/page/18278740
155045456,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-26,Advertising,6690,N,0,,https://nla.gov.au/nla.news-article155045456,http://trove.nla.gov.au/newspaper/page/18278806
155045879,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-05,Advertising,6862,N,0,,https://nla.gov.au/nla.news-article155045879,http://trove.nla.gov.au/newspaper/page/18278654
155046228,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-01-24,Advertising,7514,N,0,,https://nla.gov.au/nla.news-article155046228,http://trove.nla.gov.au/newspaper/page/18278571
155046295,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-01-25,Advertising,7345,N,0,,https://nla.gov.au/nla.news-article155046295,http://trove.nla.gov.au/newspaper/page/18278579
155046576,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-28,Advertising,7242,N,0,,https://nla.gov.au/nla.news-article155046576,http://trove.nla.gov.au/newspaper/page/18278824
155046597,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-17,Advertising,6969,N,0,,https://nla.gov.au/nla.news-article155046597,http://trove.nla.gov.au/newspaper/page/18278748
155046956,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-07,Advertising,7069,N,0,,https://nla.gov.au/nla.news-article155046956,http://trove.nla.gov.au/newspaper/page/18278670
155047895,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-02-10,Advertising,6843,N,0,,https://nla.gov.au/nla.news-article155047895,http://trove.nla.gov.au/newspaper/page/18278694
155048167,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",8,1866-03-03,Advertising,7345,N,0,,https://nla.gov.au/nla.news-article155048167,http://trove.nla.gov.au/newspaper/page/18278849
